b0003,0.0903559029102
b0004,0.0229679085314
b0015,-0.00848021265119
b0028,-0.0286628436297
b0029,-0.00496101425961
b0033,-0.00157289428171
b0051,0.0143095199019
b0052,-0.0375160239637
b0059,-0.00626937253401
b0063,-0.0306203942746
b0072,0.0693151727319
b0073,0.0298856776208
b0074,0.00208704662509
b0078,-0.0251550152898
b0082,0.0772013738751
b0083,-0.0215326212347
b0086,-0.0219748895615
b0088,0.00217006751336
b0089,0.0202850848436
b0091,-0.0266909152269
b0094,-0.00358448759653
b0115,0.069354057312
b0116,-0.224882930517
b0121,0.0192123930901
b0128,-0.00559642631561
b0151,0.00736688775942
b0152,-0.00953238084912
b0153,-0.0397021137178
b0170,-0.0375418663025
b0171,-0.0447821803391
b0175,-0.0226270835847
b0176,-0.0100474469364
b0183,-0.0345547795296
b0184,-0.057543668896
b0198,0.109912671149
b0199,-0.0149773424491
b0233,-0.0453450456262
b0238,-0.0392245948315
b0243,-0.0150256976485
b0249,-0.0242707561702
b0269,0.0201032608747
b0284,-0.00583979580551
b0285,-0.00964146666229
b0286,0.0104420147836
b0307,0.0176634211093
b0308,-0.0243344660848
b0312,0.000797295302618
b0313,0.0127044748515
b0329,-0.0248177833855
b0333,-0.014456412755
b0334,-0.00638655899093
b0336,-0.000407501327572
b0337,-0.0204250458628
b0356,0.00500520644709
b0357,0.0336568616331
b0384,0.00396660296246
b0400,0.0201982967556
b0409,0.0177637618035
b0419,-0.0402145013213
b0429,0.0363793633878
b0430,0.0255428478122
b0431,0.0230936463922
b0432,-0.00108389137313
b0434,-0.0265177227557
b0435,-0.00968519132584
b0436,-0.0240653455257
b0438,-0.00779762631282
b0439,-0.0344855077565
b0461,0.042882874608
b0469,-0.0149339837953
b0472,0.00842863507569
b0473,0.028775902465
b0485,-0.0327446162701
b0486,-0.016795784235
b0492,-0.0400505587459
b0494,-0.0355099104345
b0523,0.0490362644196
b0585,-0.0391297824681
b0588,-0.0185276940465
b0589,0.0312266871333
b0590,-0.0178195033222
b0591,-0.0300349667668
b0592,-0.0283163040876
b0593,0.0347535163164
b0594,0.0213669799268
b0595,0.0459704734385
b0596,0.036136906594
b0597,0.0163541641086
b0615,-0.0290388409048
b0632,-0.00703804660589
b0635,-0.0159900765866
b0636,0.0192839857191
b0637,-0.00777367176488
b0643,-0.0202645491809
b0659,-0.0119167687371
b0660,0.0274292379618
b0685,-0.0428553670645
b0708,0.016639797017
b0711,0.0150399552658
b0712,0.0233456101269
b0713,-0.0666058138013
b0721,0.0171843133867
b0722,0.0214064922184
b0723,0.01364377141
b0724,0.0258020218462
b0726,0.00973614118993
b0727,0.019640872255
b0728,0.0284494534135
b0729,0.0220493599772
b0734,0.196919456124
b0735,-0.0462376736104
b0737,0.0342624001205
b0738,0.0141344340518
b0739,0.0286137182266
b0751,-8.29255295685e-05
b0753,-0.0467799678445
b0759,-0.0353176258504
b0764,0.0233256965876
b0775,-0.000315897719702
b0776,0.0196121055633
b0777,0.0802228525281
b0778,-0.0321626365185
b0782,-0.00444182474166
b0783,0.067069336772
b0784,-0.00532676791772
b0785,-0.00743439700454
b0790,-0.0431429520249
b0795,0.0120474481955
b0805,-0.0072499201633
b0810,0.12203142792
b0811,0.0363155268133
b0812,0.0206490773708
b0829,0.0257316734642
b0830,0.0476627163589
b0831,-0.112195767462
b0832,0.00273654982448
b0834,-0.0525295585394
b0835,-0.0124938776717
b0851,-0.0464819818735
b0855,-0.0400438755751
b0862,-0.0216977391392
b0863,0.00428413692862
b0864,0.0934290066361
b0865,-0.00455807056278
b0866,-0.0175675824285
b0867,-0.0343715362251
b0871,0.018428824842
b0884,-0.00220730621368
b0887,0.0492658503354
b0895,-0.0287083107978
b0896,-0.0559320002794
b0897,-0.000289441173663
b0903,-0.194261819124
b0904,0.195525616407
b0908,-0.0099812047556
b0911,-0.0351020656526
b0915,-0.00570101803169
b0923,-0.0330184213817
b0927,0.00323031609878
b0931,-0.0196669045836
b0945,0.00336060510017
b0951,0.0428984984756
b0953,-0.0388390794396
b0973,-0.00502426130697
b0974,0.00947282556444
b0975,-0.0278487484902
b0976,0.00017370088608
b0977,-0.0503633245826
b0979,-0.0122498050332
b0980,-0.082757845521
b1000,-0.0399442091584
b1002,-0.00553809246048
b1003,0.0257604252547
b1004,0.0310055296868
b1018,-0.0398685112596
b1019,0.146263673902
b1038,0.0558736510575
b1039,0.0937511324883
b1040,0.0408981442451
b1047,-0.0465463250875
b1051,0.0239565391093
b1062,-0.0150539083406
b1064,-0.0361603833735
b1067,-0.0390674769878
b1068,-0.0554454065859
b1071,-0.0291214436293
b1072,-0.0300785526633
b1073,0.0156245632097
b1074,0.0481107383966
b1075,0.0427433401346
b1076,0.0402311384678
b1077,0.0445354059339
b1078,0.0418160781264
b1079,0.0241593513638
b1080,-0.00240336847492
b1081,0.0181330684572
b1082,-0.0368739552796
b1083,-0.0600358173251
b1088,-0.0162968896329
b1089,-0.0278002787381
b1091,0.110258452594
b1092,-0.00674173375592
b1095,-0.0394590944052
b1104,0.0182101204991
b1105,0.0210490524769
b1117,-0.00948721170425
b1125,-0.00505968928337
b1126,-0.0132758477703
b1130,-0.0309803839773
b1131,-0.00964752957225
b1132,-0.0252132713795
b1133,0.0038085822016
b1135,0.00170353823341
b1136,-0.0604261159897
b1139,-0.0464764200151
b1165,0.0601188018918
b1166,-0.0565072000027
b1167,0.0287577919662
b1172,-0.0145382871851
b1175,0.0526750609279
b1176,-0.0397579222918
b1188,0.0169418677688
b1190,0.287772476673
b1197,-0.0250988770276
b1199,0.125359475613
b1200,0.0905244722962
b1204,-0.0757831186056
b1205,0.0145834367722
b1207,-0.0233619473875
b1209,-0.0487319342792
b1211,0.0426379553974
b1212,-0.0442325882614
b1213,-0.0876760408282
b1217,-0.0239767730236
b1225,0.0345909409225
b1226,-0.0414030775428
b1233,0.0136909196153
b1241,0.21076759696
b1244,0.143654376268
b1245,0.137637481093
b1246,0.135224789381
b1247,0.0335170887411
b1255,0.0295419152826
b1258,-0.0394303835928
b1259,-0.0106408158317
b1261,0.0372008383274
b1262,0.0640534386039
b1263,-0.0101097617298
b1264,0.00144299981184
b1276,-0.0910282433033
b1281,-0.0212567318231
b1282,-0.0323959477246
b1283,-0.0534472949803
b1298,0.0720122084022
b1299,-0.0913660302758
b1300,-0.0424774624407
b1301,0.0262886900455
b1302,-0.00167428364512
b1305,0.0200231671333
b1306,0.0428914092481
b1307,-0.0331076569855
b1321,-0.0601672381163
b1322,0.0374609641731
b1324,-0.000959943339694
b1333,-0.0146850468591
b1344,-0.0232278443873
b1376,0.0214002560824
b1390,0.00264624785632
b1398,-0.0217630397528
b1415,-0.00908899493515
b1422,-0.0255096685141
b1428,-0.0290076732635
b1431,-0.0558794438839
b1435,-0.019619345665
b1440,-0.0301091447473
b1441,0.0261395014822
b1442,-0.0174279939383
b1443,-0.024079112336
b1444,0.00110001687426
b1449,-0.032344199717
b1452,-0.0291998274624
b1468,-0.0086571900174
b1478,-0.0364379659295
b1480,0.0187389794737
b1482,0.0188691262156
b1488,-0.00339193618856
b1492,0.00634244224057
b1493,0.00793792679906
b1495,0.0217281561345
b1512,0.0441392622888
b1517,-0.0427523851395
b1518,-0.0471324063838
b1519,-0.0358639471233
b1524,-0.0269389171153
b1531,0.0305431131274
b1536,-0.0589641705155
b1584,0.0430783554912
b1588,0.0125797428191
b1589,-0.0625165253878
b1600,0.0235859509557
b1603,0.00997832138091
b1609,0.0190893895924
b1612,-0.0282713025808
b1614,-0.0630912557244
b1619,-0.0394144356251
b1626,-0.0222073402256
b1627,0.063807502389
b1628,-0.0132822617888
b1629,0.00993926078081
b1630,0.0067382203415
b1631,0.0338532626629
b1632,0.017197759822
b1633,0.00283035915345
b1635,-0.0555544383824
b1646,-0.0022073299624
b1647,-0.0441855341196
b1652,-0.049719940871
b1661,-0.0516152568161
b1668,-0.0270414520055
b1674,-0.0394031554461
b1678,0.00520937377587
b1680,0.0273518227041
b1681,0.092863291502
b1682,0.0844553336501
b1683,0.0609785169363
b1684,0.0179449040443
b1687,-0.0135052520782
b1710,-0.0708144307137
b1716,-0.0291945748031
b1717,0.138766676188
b1723,-0.0447903089225
b1724,-0.00720937782899
b1725,-0.030465407297
b1732,-0.0203824136406
b1739,-0.00269821169786
b1745,0.0118048395962
b1746,0.0119881778955
b1747,0.0280603244901
b1748,0.0353767722845
b1767,-0.0278959143907
b1768,-0.00592944165692
b1774,-0.00196817656979
b1777,0.0345741733909
b1778,-0.0173041243106
b1783,0.0403586551547
b1784,0.00670561054721
b1795,0.00344432308339
b1807,-0.0205666404217
b1810,-0.0406009107828
b1818,0.104392968118
b1819,0.0436619222164
b1822,-0.0436240956187
b1824,0.0605134144425
b1826,-0.0540109463036
b1831,-0.0494692884386
b1836,-0.0132856685668
b1849,-0.0330669507384
b1864,-0.0255391001701
b1865,0.00609084591269
b1866,-0.0106700481847
b1871,-0.00917909387499
b1876,-0.0125202694908
b1879,-0.0542224310338
b1880,-0.0371041633189
b1882,-0.0360442213714
b1883,0.000351000693627
b1884,-0.0310186930001
b1885,0.0121527155861
b1886,-0.00094941369025
b1887,-0.00199708342552
b1888,0.0231594368815
b1889,-0.0289569813758
b1890,-0.0163721628487
b1892,0.0465283952653
b1896,0.00255677266978
b1897,0.0147841116413
b1901,0.00496037909761
b1918,-0.0334658101201
b1919,0.011017665267
b1921,-0.0179205834866
b1922,-0.0111625622958
b1923,-0.0252567231655
b1924,-0.0258017834276
b1925,-0.0320178680122
b1926,-0.00123102986254
b1927,-0.0593656152487
b1930,0.0408351309597
b1938,-0.00568230915815
b1939,-0.00778785720468
b1940,0.00446960143745
b1941,-0.000815488689113
b1942,-0.0141765195876
b1943,-0.00557483406737
b1944,0.0273133814335
b1945,0.0268600862473
b1946,0.0102643640712
b1947,-0.0333862155676
b1948,-0.00267579499632
b1949,-0.0262115187943
b1950,0.0509524196386
b1953,-0.00566673558205
b1955,-0.00274381553754
b1957,-0.0459184348583
b1967,-0.00416513858363
b1969,0.0300699770451
b1976,-0.0538486503065
b1990,-0.0535081662238
b2001,-0.0503142923117
b2009,0.0056118494831
b2013,-0.0250742733479
b2014,0.00222005392425
b2020,0.00804594997317
b2021,0.123074524105
b2022,0.0431727468967
b2023,0.0485230982304
b2024,0.018397603184
b2025,0.0574529543519
b2026,0.00336621026509
b2033,0.0580136850476
b2034,0.0495818890631
b2035,0.041983153671
b2036,0.0452090017498
b2037,0.043004244566
b2038,0.0553150884807
b2039,0.024588778615
b2040,-0.0134595641866
b2041,-0.017683621496
b2049,-0.000955951109063
b2066,-0.0134533513337
b2080,0.00335602089763
b2086,-0.0498166941106
b2092,0.0905494987965
b2093,0.0893294736743
b2094,0.125199243426
b2095,0.131776437163
b2096,-0.0264472663403
b2097,0.0111215477809
b2104,-0.0248188804835
b2112,-0.0531675778329
b2125,-0.0355548784137
b2126,-0.0378590933979
b2127,-0.0566644892097
b2129,-0.0216680131853
b2130,-0.0179396085441
b2131,-0.0456512160599
b2135,-0.0551801323891
b2137,-0.041919272393
b2142,-0.0653093904257
b2147,0.0204903706908
b2149,0.059467356652
